frame_id,filename,class_id,name,center_x,center_y,width,height,confidence
232,/content/drive/My Drive/yolov4/darknet/data/data_new/frame385.jpg,0,Computer screen 0,0.429151,0.283992,0.512922,0.340102,0.986203
233,/content/drive/My Drive/yolov4/darknet/data/data_new/frame377.jpg,1,Computer screen 1,0.835317,0.330251,0.340751,0.366785,0.973119
233,/content/drive/My Drive/yolov4/darknet/data/data_new/frame377.jpg,0,Computer screen 0,0.426866,0.285413,0.507481,0.3379,0.983059
234,/content/drive/My Drive/yolov4/darknet/data/data_new/frame381.jpg,1,Computer screen 1,0.835491,0.330402,0.337985,0.365427,0.968606
234,/content/drive/My Drive/yolov4/darknet/data/data_new/frame381.jpg,0,Computer screen 0,0.426564,0.284448,0.505232,0.336832,0.981085
235,/content/drive/My Drive/yolov4/darknet/data/data_new/frame382.jpg,1,Computer screen 1,0.835609,0.33156,0.338257,0.366821,0.968205
235,/content/drive/My Drive/yolov4/darknet/data/data_new/frame382.jpg,0,Computer screen 0,0.427134,0.285537,0.505299,0.339656,0.979333
236,/content/drive/My Drive/yolov4/darknet/data/data_new/frame378.jpg,1,Computer screen 1,0.835031,0.330442,0.33953,0.366456,0.975174
236,/content/drive/My Drive/yolov4/darknet/data/data_new/frame378.jpg,0,Computer screen 0,0.427084,0.284649,0.506854,0.338901,0.982321
237,/content/drive/My Drive/yolov4/darknet/data/data_new/frame379.jpg,1,Computer screen 1,0.835415,0.330572,0.339094,0.369085,0.972072
237,/content/drive/My Drive/yolov4/darknet/data/data_new/frame379.jpg,0,Computer screen 0,0.427141,0.284787,0.508181,0.337618,0.983255
238,/content/drive/My Drive/yolov4/darknet/data/data_new/frame387.jpg,1,Computer screen 1,0.837676,0.328579,0.33807,0.360548,0.938727
238,/content/drive/My Drive/yolov4/darknet/data/data_new/frame387.jpg,0,Computer screen 0,0.430048,0.280642,0.513961,0.332534,0.981984
239,/content/drive/My Drive/yolov4/darknet/data/data_new/frame376.jpg,1,Computer screen 1,0.835411,0.330372,0.340493,0.365915,0.973731
239,/content/drive/My Drive/yolov4/darknet/data/data_new/frame376.jpg,0,Computer screen 0,0.427295,0.284309,0.506895,0.336224,0.98261
240,/content/drive/My Drive/yolov4/darknet/data/data_new/frame380.jpg,1,Computer screen 1,0.835667,0.330728,0.33934,0.365471,0.973937
240,/content/drive/My Drive/yolov4/darknet/data/data_new/frame380.jpg,0,Computer screen 0,0.426972,0.284912,0.506033,0.338685,0.980735
241,/content/drive/My Drive/yolov4/darknet/data/data_new/frame386.jpg,1,Computer screen 1,0.837379,0.329018,0.335987,0.361783,0.953461
241,/content/drive/My Drive/yolov4/darknet/data/data_new/frame386.jpg,0,Computer screen 0,0.429232,0.282632,0.510622,0.335585,0.985932
242,/content/drive/My Drive/yolov4/darknet/data/data_new/frame383.jpg,1,Computer screen 1,0.836751,0.330923,0.33915,0.364424,0.962486
242,/content/drive/My Drive/yolov4/darknet/data/data_new/frame383.jpg,0,Computer screen 0,0.427971,0.285153,0.510229,0.341334,0.98439
243,/content/drive/My Drive/yolov4/darknet/data/data_new/frame384.jpg,1,Computer screen 1,0.836627,0.329403,0.337892,0.366296,0.956059
243,/content/drive/My Drive/yolov4/darknet/data/data_new/frame384.jpg,0,Computer screen 0,0.428898,0.28446,0.510985,0.340229,0.983808
244,/content/drive/My Drive/yolov4/darknet/data/data_new/frame435.jpg,5,Computer screen 5,0.831286,0.779111,0.328997,0.305977,0.995869
244,/content/drive/My Drive/yolov4/darknet/data/data_new/frame435.jpg,2,Computer screen 2,0.845304,0.467552,0.289792,0.286369,0.996118
244,/content/drive/My Drive/yolov4/darknet/data/data_new/frame435.jpg,1,Computer screen 1,0.499766,0.446467,0.39118,0.290987,0.999022
244,/content/drive/My Drive/yolov4/darknet/data/data_new/frame435.jpg,0,Computer screen 0,0.163479,0.453101,0.338629,0.247288,0.99365
245,/content/drive/My Drive/yolov4/darknet/data/data_new/frame427.jpg,5,Computer screen 5,0.793078,0.784441,0.404925,0.317117,0.987976
245,/content/drive/My Drive/yolov4/darknet/data/data_new/frame427.jpg,2,Computer screen 2,0.783935,0.465544,0.37525,0.284388,0.995246
245,/content/drive/My Drive/yolov4/darknet/data/data_new/frame427.jpg,1,Computer screen 1,0.416634,0.45214,0.405106,0.272047,0.997954
245,/content/drive/My Drive/yolov4/darknet/data/data_new/frame427.jpg,0,Computer screen 0,0.119305,0.467345,0.268911,0.268208,0.996901
246,/content/drive/My Drive/yolov4/darknet/data/data_new/frame424.jpg,5,Computer screen 5,0.771956,0.784209,0.450476,0.309536,0.995126
246,/content/drive/My Drive/yolov4/darknet/data/data_new/frame424.jpg,3,Computer screen 3,0.963064,0.467594,0.075199,0.228335,0.960348
246,/content/drive/My Drive/yolov4/darknet/data/data_new/frame424.jpg,2,Computer screen 2,0.75226,0.458588,0.420374,0.248271,0.998343
246,/content/drive/My Drive/yolov4/darknet/data/data_new/frame424.jpg,1,Computer screen 1,0.379583,0.455333,0.382708,0.27208,0.999287
246,/content/drive/My Drive/yolov4/darknet/data/data_new/frame424.jpg,0,Computer screen 0,0.097988,0.468042,0.204599,0.249787,0.993101
247,/content/drive/My Drive/yolov4/darknet/data/data_new/frame433.jpg,5,Computer screen 5,0.825686,0.784815,0.331278,0.307694,0.993318
247,/content/drive/My Drive/yolov4/darknet/data/data_new/frame433.jpg,2,Computer screen 2,0.830916,0.468645,0.315251,0.297695,0.996651
247,/content/drive/My Drive/yolov4/darknet/data/data_new/frame433.jpg,1,Computer screen 1,0.486392,0.448052,0.388807,0.305658,0.998982
247,/content/drive/My Drive/yolov4/darknet/data/data_new/frame433.jpg,0,Computer screen 0,0.164403,0.457607,0.29821,0.269108,0.994917
248,/content/drive/My Drive/yolov4/darknet/data/data_new/frame429.jpg,5,Computer screen 5,0.801198,0.796856,0.408709,0.307456,0.995545
248,/content/drive/My Drive/yolov4/darknet/data/data_new/frame429.jpg,2,Computer screen 2,0.805999,0.467149,0.390605,0.265108,0.997546
248,/content/drive/My Drive/yolov4/darknet/data/data_new/frame429.jpg,1,Computer screen 1,0.442667,0.455303,0.393589,0.305605,0.999185
248,/content/drive/My Drive/yolov4/darknet/data/data_new/frame429.jpg,0,Computer screen 0,0.137491,0.466716,0.258757,0.272023,0.995339
249,/content/drive/My Drive/yolov4/darknet/data/data_new/frame437.jpg,5,Computer screen 5,0.826721,0.776287,0.326989,0.307346,0.997306
249,/content/drive/My Drive/yolov4/darknet/data/data_new/frame437.jpg,2,Computer screen 2,0.846035,0.463292,0.292577,0.277306,0.997425
249,/content/drive/My Drive/yolov4/darknet/data/data_new/frame437.jpg,1,Computer screen 1,0.500859,0.440793,0.396741,0.292913,0.999217
249,/content/drive/My Drive/yolov4/darknet/data/data_new/frame437.jpg,0,Computer screen 0,0.163066,0.440154,0.298215,0.25234,0.993086
250,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15287.jpg,5,Computer screen 5,0.825065,0.774499,0.329858,0.309046,0.996756
250,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15287.jpg,2,Computer screen 2,0.836624,0.460036,0.318645,0.283525,0.996456
250,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15287.jpg,1,Computer screen 1,0.495104,0.437633,0.389499,0.29417,0.999002
250,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15287.jpg,0,Computer screen 0,0.153713,0.438417,0.292237,0.25893,0.99179
251,/content/drive/My Drive/yolov4/darknet/data/data_new/frame431.jpg,5,Computer screen 5,0.814204,0.795825,0.389629,0.302712,0.991714
251,/content/drive/My Drive/yolov4/darknet/data/data_new/frame431.jpg,2,Computer screen 2,0.821048,0.468662,0.318217,0.289094,0.997206
251,/content/drive/My Drive/yolov4/darknet/data/data_new/frame431.jpg,1,Computer screen 1,0.466322,0.44629,0.399161,0.271275,0.998218
251,/content/drive/My Drive/yolov4/darknet/data/data_new/frame431.jpg,0,Computer screen 0,0.149392,0.463521,0.283439,0.276965,0.995935
252,/content/drive/My Drive/yolov4/darknet/data/data_new/frame425.jpg,5,Computer screen 5,0.77985,0.783904,0.440954,0.314052,0.994309
252,/content/drive/My Drive/yolov4/darknet/data/data_new/frame425.jpg,3,Computer screen 3,0.968333,0.466382,0.063186,0.23429,0.534914
252,/content/drive/My Drive/yolov4/darknet/data/data_new/frame425.jpg,2,Computer screen 2,0.761392,0.459765,0.415423,0.254556,0.997638
252,/content/drive/My Drive/yolov4/darknet/data/data_new/frame425.jpg,1,Computer screen 1,0.391393,0.457763,0.385067,0.29391,0.999288
252,/content/drive/My Drive/yolov4/darknet/data/data_new/frame425.jpg,0,Computer screen 0,0.101384,0.468671,0.215391,0.250878,0.990668
253,/content/drive/My Drive/yolov4/darknet/data/data_new/frame430.jpg,5,Computer screen 5,0.807566,0.796606,0.397635,0.305547,0.994932
253,/content/drive/My Drive/yolov4/darknet/data/data_new/frame430.jpg,2,Computer screen 2,0.811357,0.467927,0.375587,0.269131,0.996632
253,/content/drive/My Drive/yolov4/darknet/data/data_new/frame430.jpg,1,Computer screen 1,0.454149,0.453442,0.39529,0.292226,0.999057
253,/content/drive/My Drive/yolov4/darknet/data/data_new/frame430.jpg,0,Computer screen 0,0.141569,0.465541,0.273439,0.274629,0.996383
254,/content/drive/My Drive/yolov4/darknet/data/data_new/frame436.jpg,5,Computer screen 5,0.827763,0.77959,0.330139,0.30732,0.99673
254,/content/drive/My Drive/yolov4/darknet/data/data_new/frame436.jpg,2,Computer screen 2,0.845728,0.466465,0.29301,0.28338,0.997099
254,/content/drive/My Drive/yolov4/darknet/data/data_new/frame436.jpg,1,Computer screen 1,0.500521,0.443611,0.393613,0.293323,0.999016
254,/content/drive/My Drive/yolov4/darknet/data/data_new/frame436.jpg,0,Computer screen 0,0.163629,0.447616,0.328667,0.247053,0.994222
255,/content/drive/My Drive/yolov4/darknet/data/data_new/frame428.jpg,5,Computer screen 5,0.797225,0.786001,0.397928,0.317166,0.98895
255,/content/drive/My Drive/yolov4/darknet/data/data_new/frame428.jpg,2,Computer screen 2,0.798391,0.465739,0.39902,0.259298,0.997407
255,/content/drive/My Drive/yolov4/darknet/data/data_new/frame428.jpg,1,Computer screen 1,0.43058,0.450288,0.388176,0.278162,0.998965
255,/content/drive/My Drive/yolov4/darknet/data/data_new/frame428.jpg,0,Computer screen 0,0.125689,0.467238,0.23639,0.280763,0.996078
256,/content/drive/My Drive/yolov4/darknet/data/data_new/frame432.jpg,5,Computer screen 5,0.817976,0.79528,0.387332,0.305824,0.990992
256,/content/drive/My Drive/yolov4/darknet/data/data_new/frame432.jpg,2,Computer screen 2,0.826015,0.469238,0.31768,0.301671,0.997406
256,/content/drive/My Drive/yolov4/darknet/data/data_new/frame432.jpg,1,Computer screen 1,0.479655,0.443711,0.388884,0.275734,0.998003
256,/content/drive/My Drive/yolov4/darknet/data/data_new/frame432.jpg,0,Computer screen 0,0.153216,0.461772,0.290717,0.277266,0.99347
257,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15286.jpg,5,Computer screen 5,0.824908,0.775707,0.327417,0.310797,0.996631
257,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15286.jpg,2,Computer screen 2,0.837189,0.460944,0.314966,0.284957,0.996331
257,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15286.jpg,1,Computer screen 1,0.496321,0.439255,0.394502,0.295509,0.999164
257,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15286.jpg,0,Computer screen 0,0.161874,0.442169,0.351483,0.253762,0.990875
258,/content/drive/My Drive/yolov4/darknet/data/data_new/frame426.jpg,5,Computer screen 5,0.783562,0.783276,0.428425,0.310424,0.991846
258,/content/drive/My Drive/yolov4/darknet/data/data_new/frame426.jpg,2,Computer screen 2,0.772841,0.462543,0.37085,0.266225,0.997942
258,/content/drive/My Drive/yolov4/darknet/data/data_new/frame426.jpg,1,Computer screen 1,0.403917,0.457326,0.385402,0.284632,0.999236
258,/content/drive/My Drive/yolov4/darknet/data/data_new/frame426.jpg,0,Computer screen 0,0.111591,0.467258,0.24838,0.267388,0.994312
259,/content/drive/My Drive/yolov4/darknet/data/data_new/frame434.jpg,5,Computer screen 5,0.83027,0.782648,0.32672,0.307189,0.995095
259,/content/drive/My Drive/yolov4/darknet/data/data_new/frame434.jpg,2,Computer screen 2,0.836472,0.468843,0.31334,0.300842,0.995517
259,/content/drive/My Drive/yolov4/darknet/data/data_new/frame434.jpg,1,Computer screen 1,0.496479,0.446421,0.39245,0.297974,0.999109
259,/content/drive/My Drive/yolov4/darknet/data/data_new/frame434.jpg,0,Computer screen 0,0.165432,0.454412,0.344598,0.248223,0.994824
260,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15292.jpg,5,Computer screen 5,0.820922,0.77122,0.362015,0.308406,0.995462
260,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15292.jpg,2,Computer screen 2,0.833406,0.452028,0.336064,0.263568,0.99479
260,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15292.jpg,1,Computer screen 1,0.493224,0.430783,0.392717,0.293147,0.99905
260,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15292.jpg,0,Computer screen 0,0.153505,0.433678,0.291574,0.257691,0.99287
261,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15293.jpg,5,Computer screen 5,0.821631,0.770405,0.359085,0.312774,0.995404
261,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15293.jpg,2,Computer screen 2,0.834558,0.450057,0.333248,0.263328,0.989642
261,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15293.jpg,1,Computer screen 1,0.491457,0.427358,0.395146,0.292096,0.9986
261,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15293.jpg,0,Computer screen 0,0.153159,0.433684,0.296114,0.262128,0.992783
262,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15294.jpg,5,Computer screen 5,0.820069,0.769055,0.362453,0.318991,0.995656
262,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15294.jpg,3,Computer screen 3,0.845976,0.450421,0.312458,0.281577,0.927735
262,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15294.jpg,2,Computer screen 2,0.835033,0.450171,0.328086,0.270858,0.486497
262,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15294.jpg,1,Computer screen 1,0.48925,0.425371,0.392364,0.283046,0.996327
262,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15294.jpg,0,Computer screen 0,0.153296,0.430983,0.29947,0.256886,0.987347
263,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15290.jpg,5,Computer screen 5,0.825021,0.771206,0.334367,0.30147,0.996508
263,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15290.jpg,2,Computer screen 2,0.835162,0.457211,0.320393,0.275021,0.996791
263,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15290.jpg,1,Computer screen 1,0.492875,0.435467,0.389754,0.295001,0.999121
263,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15290.jpg,0,Computer screen 0,0.153275,0.436775,0.291313,0.259023,0.994369
264,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15291.jpg,5,Computer screen 5,0.824488,0.77018,0.337513,0.298643,0.996214
264,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15291.jpg,2,Computer screen 2,0.834945,0.455058,0.322278,0.276584,0.996019
264,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15291.jpg,1,Computer screen 1,0.492815,0.433148,0.392712,0.298185,0.999197
264,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15291.jpg,0,Computer screen 0,0.152997,0.435233,0.290946,0.259432,0.994181
265,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15295.jpg,5,Computer screen 5,0.818911,0.768147,0.363458,0.316286,0.995493
265,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15295.jpg,2,Computer screen 2,0.833769,0.444212,0.310249,0.29791,0.986707
265,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15295.jpg,1,Computer screen 1,0.488639,0.425514,0.39329,0.294104,0.998191
265,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15295.jpg,0,Computer screen 0,0.152382,0.43314,0.294335,0.260417,0.992917
266,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15288.jpg,5,Computer screen 5,0.823577,0.774949,0.328051,0.310567,0.996732
266,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15288.jpg,2,Computer screen 2,0.835945,0.458633,0.317315,0.279699,0.996453
266,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15288.jpg,1,Computer screen 1,0.494294,0.437566,0.394115,0.29539,0.999089
266,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15288.jpg,0,Computer screen 0,0.161646,0.441803,0.34574,0.253476,0.990134
267,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15289.jpg,5,Computer screen 5,0.824234,0.773604,0.332846,0.30529,0.996379
267,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15289.jpg,2,Computer screen 2,0.835732,0.458006,0.32072,0.276483,0.996471
267,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15289.jpg,1,Computer screen 1,0.493188,0.437076,0.391102,0.297635,0.999116
267,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15289.jpg,0,Computer screen 0,0.153008,0.43884,0.290474,0.266537,0.992466
268,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15598.jpg,5,Computer screen 5,0.858554,0.694971,0.267181,0.317155,0.997267
268,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15598.jpg,2,Computer screen 2,0.865408,0.373947,0.268697,0.258987,0.994197
268,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15598.jpg,1,Computer screen 1,0.558426,0.361505,0.400127,0.279677,0.997275
268,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15598.jpg,0,Computer screen 0,0.189415,0.406942,0.365119,0.27537,0.991701
269,/content/drive/My Drive/yolov4/darknet/data/data_new/frame454.jpg,5,Computer screen 5,0.943445,0.71928,0.107124,0.259292,0.958878
269,/content/drive/My Drive/yolov4/darknet/data/data_new/frame454.jpg,2,Computer screen 2,0.96275,0.40119,0.071701,0.253051,0.904311
269,/content/drive/My Drive/yolov4/darknet/data/data_new/frame454.jpg,1,Computer screen 1,0.716025,0.380101,0.378495,0.316167,0.99894
269,/content/drive/My Drive/yolov4/darknet/data/data_new/frame454.jpg,0,Computer screen 0,0.34839,0.385761,0.424051,0.260302,0.994391
270,/content/drive/My Drive/yolov4/darknet/data/data_new/frame448.jpg,1,Computer screen 1,0.803666,0.373372,0.369043,0.322958,0.995902
270,/content/drive/My Drive/yolov4/darknet/data/data_new/frame448.jpg,0,Computer screen 0,0.436236,0.36022,0.39568,0.262326,0.993964
271,/content/drive/My Drive/yolov4/darknet/data/data_new/frame457.jpg,5,Computer screen 5,0.865245,0.702903,0.26955,0.29616,0.992565
271,/content/drive/My Drive/yolov4/darknet/data/data_new/frame457.jpg,2,Computer screen 2,0.871058,0.376152,0.259402,0.249569,0.995131
271,/content/drive/My Drive/yolov4/darknet/data/data_new/frame457.jpg,1,Computer screen 1,0.573153,0.361943,0.382155,0.292851,0.996783
271,/content/drive/My Drive/yolov4/darknet/data/data_new/frame457.jpg,0,Computer screen 0,0.200372,0.404692,0.41257,0.27222,0.991939
272,/content/drive/My Drive/yolov4/darknet/data/data_new/frame451.jpg,1,Computer screen 1,0.782121,0.373665,0.370784,0.284949,0.997125
272,/content/drive/My Drive/yolov4/darknet/data/data_new/frame451.jpg,0,Computer screen 0,0.411884,0.373171,0.477097,0.252717,0.989673
273,/content/drive/My Drive/yolov4/darknet/data/data_new/frame449.jpg,1,Computer screen 1,0.799525,0.374355,0.372612,0.324177,0.996483
273,/content/drive/My Drive/yolov4/darknet/data/data_new/frame449.jpg,0,Computer screen 0,0.432218,0.362585,0.396204,0.262545,0.990441
274,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15599.jpg,5,Computer screen 5,0.849595,0.688784,0.299735,0.308015,0.992869
274,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15599.jpg,2,Computer screen 2,0.857896,0.361227,0.270148,0.285711,0.998008
274,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15599.jpg,1,Computer screen 1,0.539022,0.35925,0.387572,0.279299,0.997756
274,/content/drive/My Drive/yolov4/darknet/data/data_new/frame15599.jpg,0,Computer screen 0,0.177171,0.410737,0.345554,0.283596,0.992727
275,/content/drive/My Drive/yolov4/darknet/data/data_new/frame455.jpg,5,Computer screen 5,0.928784,0.721736,0.117481,0.276857,0.984292
275,/content/drive/My Drive/yolov4/darknet/data/data_new/frame455.jpg,2,Computer screen 2,0.940632,0.399621,0.101617,0.26205,0.943248
275,/content/drive/My Drive/yolov4/darknet/data/data_new/frame455.jpg,1,Computer screen 1,0.692008,0.378231,0.371536,0.319608,0.997907
275,/content/drive/My Drive/yolov4/darknet/data/data_new/frame455.jpg,0,Computer screen 0,0.325361,0.390881,0.425541,0.271046,0.99471
276,/content/drive/My Drive/yolov4/darknet/data/data_new/frame456.jpg,5,Computer screen 5,0.876494,0.7121,0.226067,0.305092,0.988558
276,/content/drive/My Drive/yolov4/darknet/data/data_new/frame456.jpg,2,Computer screen 2,0.882919,0.382744,0.218844,0.271067,0.997529
276,/content/drive/My Drive/yolov4/darknet/data/data_new/frame456.jpg,1,Computer screen 1,0.592016,0.375235,0.383699,0.300111,0.998896
276,/content/drive/My Drive/yolov4/darknet/data/data_new/frame456.jpg,0,Computer screen 0,0.217978,0.400444,0.419198,0.276192,0.994273
277,/content/drive/My Drive/yolov4/darknet/data/data_new/frame452.jpg,1,Computer screen 1,0.76201,0.375867,0.374975,0.314718,0.997767
277,/content/drive/My Drive/yolov4/darknet/data/data_new/frame452.jpg,0,Computer screen 0,0.396968,0.375684,0.445009,0.250979,0.991892
278,/content/drive/My Drive/yolov4/darknet/data/data_new/frame453.jpg,5,Computer screen 5,0.959279,0.713078,0.071573,0.245926,0.553875
278,/content/drive/My Drive/yolov4/darknet/data/data_new/frame453.jpg,1,Computer screen 1,0.741027,0.373522,0.355364,0.287039,0.995178
278,/content/drive/My Drive/yolov4/darknet/data/data_new/frame453.jpg,0,Computer screen 0,0.377247,0.380749,0.446652,0.253014,0.992787
279,/content/drive/My Drive/yolov4/darknet/data/data_new/frame450.jpg,1,Computer screen 1,0.794701,0.376026,0.367764,0.327575,0.994587
279,/content/drive/My Drive/yolov4/darknet/data/data_new/frame450.jpg,0,Computer screen 0,0.429306,0.373627,0.454344,0.252734,0.993554
